Date,MaxTf,MinTf,Rain (in),MaxTc,MinTc
2007-12-15,72.4,50.1,0.75,22.4,10.1
2007-12-16,65.1,36.2,0.05,18.4,2.3
2007-12-17,52.3,26.4,0,11.3,-3.1
2007-12-18,54.2,23.8,0,12.3,-4.6
2007-12-19,67.3,35.8,0,19.6,2.1
2007-12-20,69.4,43.7,0.55,20.8,6.5
2007-12-21,62,48.7,0.61,16.7,9.3
2007-12-22,55.1,45.2,0,12.8,7.3
2007-12-23,62.1,42.5,0.01,16.7,5.8
2007-12-24,59.9,37.1,0,15.5,2.8
2007-12-25,53.6,35.6,0.28,12.0,2.0
2007-12-26,57.9,35.1,0,14.4,1.7
2007-12-27,69.2,40.7,0,20.7,4.8
2007-12-28,79.6,57.5,0,26.4,14.2
2007-12-29,75.3,65.4,1.53,24.1,18.6
2007-12-30,74,57.5,0.9,23.3,14.2
2007-12-31,63.1,43.4,0,17.3,6.3
2008-01-01,55.9,37.3,0,13.3,2.9
2008-01-02,40.4,27.3,0,4.7,-2.6
2008-01-03,41.9,22,0,5.5,-5.6
2008-01-04,53.2,22.5,0,11.8,-5.3
2008-01-05,64.9,31.4,0,18.3,-0.3
2008-01-06,71.5,43,0,21.9,6.1
2008-01-07,76.5,45.7,0.01,24.7,7.6
2008-01-08,76.9,48.9,0,24.9,9.4
2008-01-09,78.1,52.6,0,25.6,11.4
2008-01-10,77.2,56.4,0,25.1,13.6
2008-01-11,68.4,56.8,0.09,20.2,13.8
2008-01-12,65.7,47.2,0.01,18.7,8.4
2008-01-13,66.9,38.4,0.01,19.4,3.6
2008-01-14,56.5,28.9,0,13.6,-1.7
2008-01-15,56.3,27.6,0,13.5,-2.4
2008-01-16,46.3,35.2,0.87,7.9,1.8
2008-01-17,46.1,41.5,0.33,7.8,5.3
2008-01-18,58.9,40.1,0,14.9,4.5
2008-01-19,48.8,37.8,1.31,9.3,3.2
2008-01-20,43.3,29,0,6.3,-1.7
2008-01-21,48.5,26.9,0,9.2,-2.8
2008-01-22,66,36.2,0.1,18.9,2.3
2008-01-23,59.3,49.7,0,15.2,9.8
2008-01-24,55.1,36.1,0.03,12.8,2.3
2008-01-25,47.6,27.1,0,8.7,-2.7
2008-01-26,44.9,38.5,0.36,7.2,3.6
2008-01-27,60.2,32.5,0.01,15.7,0.3
2008-01-28,63.4,30.8,0,17.4,-0.7
2008-01-29,67.9,30.7,0,19.9,-0.7
2008-01-30,62,30.3,0.1,16.7,-0.9
2008-01-31,63,29.4,0,17.2,-1.4
2008-02-01,63.4,37.7,0.26,17.4,3.2
2008-02-02,66,27.6,0,18.9,-2.4
2008-02-03,72.6,34.2,0,22.6,1.2
2008-02-04,80.1,45.4,0,26.7,7.4
2008-02-05,83,50.1,0,28.3,10.1
2008-02-06,79.3,60,0.11,26.3,15.6
2008-02-07,65.7,40.2,0,18.7,4.6
2008-02-08,67.6,31.5,0,19.8,-0.3
2008-02-09,70.7,38.7,0,21.5,3.7
2008-02-10,69.4,34.8,0,20.8,1.6
2008-02-11,71.4,29.5,0,21.9,-1.4
2008-02-12,71.6,47.1,0.34,22.0,8.4
2008-02-13,61.5,31.8,0.04,16.4,-0.1
2008-02-14,59.8,26.2,0,15.4,-3.2
2008-02-15,67.9,28.4,0,19.9,-2.0
2008-02-16,74.9,38.6,0,23.8,3.7
2008-02-17,79.2,45.9,1.53,26.2,7.7
2008-02-18,67.6,45.7,1.71,19.8,7.6
2008-02-19,62,35.1,0,16.7,1.7
2008-02-20,69.2,33.8,0,20.7,1.0
2008-02-21,61.6,42.3,1.57,16.4,5.7
2008-02-22,71.2,52.8,2.69,21.8,11.6
2008-02-23,72.6,50.8,0.06,22.6,10.4
2008-02-24,68.8,41.3,0,20.4,5.2
2008-02-25,70.5,39.8,0,21.4,4.3
2008-02-26,71.9,46.3,0.42,22.2,7.9
2008-02-27,47.8,35,0,8.8,1.7
2008-02-28,51.3,25.7,0,10.7,-3.5
2008-02-29,62.9,30.3,0,17.2,-0.9
2008-03-01,71.7,39.4,0,22.1,4.1
2008-03-02,74,41.6,0,23.3,5.3
2008-03-03,78.2,48,0,25.7,8.9
2008-03-04,72.8,53.9,0.53,22.7,12.2
2008-03-05,65.3,42.1,0,18.5,5.6
2008-03-06,72.1,37.5,0,22.3,3.1
2008-03-07,65.7,57.5,1.65,18.7,14.2
2008-03-08,63,34.3,0,17.2,1.3
2008-03-09,59.8,30.3,0,15.4,-0.9
2008-03-10,69.4,37.5,0,20.8,3.1
2008-03-11,64.7,41.8,0.09,18.2,5.4
2008-03-12,69.1,39.2,0.01,20.6,4.0
2008-03-13,73.5,36.7,0,23.1,2.6
2008-03-14,67.7,48.7,0,19.8,9.3
2008-03-15,80,61.8,0,26.7,16.6
2008-03-16,75.1,56.5,0,23.9,13.6
2008-03-17,74.3,50.8,0,23.5,10.4
2008-03-18,78.1,51,0,25.6,10.6
2008-03-19,79,60.9,0.61,26.1,16.1
2008-03-20,67.1,46,0,19.5,7.8
2008-03-21,73.6,44.8,0,23.1,7.1
2008-03-22,74.6,47.5,0,23.7,8.6
2008-03-23,71.8,49.5,0,22.1,9.7
2008-03-24,57.8,40.8,0,14.3,4.9
2008-03-25,61.9,33.6,0,16.6,0.9
2008-03-26,71.9,33.1,0,22.2,0.6
2008-03-27,76,43.5,0,24.4,6.4
2008-03-28,78,45.6,0,25.6,7.6
2008-03-29,82.7,49.6,0,28.2,9.8
2008-03-30,66,48.8,0,18.9,9.3
2008-03-31,72.5,46.8,0,22.5,8.2
2008-04-01,83.7,58.3,0.02,28.7,14.6
2008-04-02,85.8,59.7,0.02,29.9,15.4
2008-04-03,76.5,64.7,0.11,24.7,18.2
2008-04-04,84,65.3,0,28.9,18.5
2008-04-05,74.8,62,1.99,23.8,16.7
2008-04-06,71.1,61.4,0,21.7,16.3
2008-04-07,69.6,57.7,0.01,20.9,14.3
2008-04-08,75.1,56.5,0,23.9,13.6
2008-04-09,78.3,53.3,0,25.7,11.8
2008-04-10,80.9,55.6,0,27.2,13.1
2008-04-11,84.4,59.3,0,29.1,15.2
2008-04-12,79.2,57.7,0.21,26.2,14.3
2008-04-13,68,44.4,0,20.0,6.9
2008-04-14,55.7,41.1,0,13.2,5.1
2008-04-15,62,38.3,0,16.7,3.5
2008-04-16,70.6,34.4,0,21.4,1.3
2008-04-17,77.1,36.1,0,25.1,2.3
2008-04-18,79.3,42.5,0,26.3,5.8
2008-04-19,78.2,50.4,0.14,25.7,10.2
2008-04-20,79.8,44.8,0,26.6,7.1
2008-04-21,77.8,51.2,0,25.4,10.7
2008-04-22,78.8,48.1,0,26.0,8.9
2008-04-23,77.9,53.9,0,25.5,12.2
2008-04-24,83.6,56.1,0,28.7,13.4
2008-04-25,84.2,56.8,0,29.0,13.8
2008-04-26,83.4,58.8,0,28.6,14.9
2008-04-27,83.8,58.7,0.48,28.8,14.8
2008-04-28,77.3,60,0.29,25.2,15.6
2008-04-29,70.3,44.2,0,21.3,6.8
2008-04-30,78.2,39.7,0,25.7,4.3
2008-05-01,82.4,45.3,0,28.0,7.4
2008-05-02,82.9,54.4,0,28.3,12.4
2008-05-03,82.5,59.8,0,28.1,15.4
2008-05-04,84.2,55.6,0,29.0,13.1
2008-05-05,82.8,54.6,0,28.2,12.6
2008-05-06,84.5,54.1,0,29.2,12.3
2008-05-07,86.4,57.7,0,30.2,14.3
2008-05-08,85.3,61.7,0,29.6,16.5
2008-05-09,88.7,72.2,0,31.5,22.3
2008-05-10,88.7,70.3,0,31.5,21.3
2008-05-11,89.6,68.6,0.04,32.0,20.3
2008-05-12,78.8,50.2,0,26.0,10.1
2008-05-13,80.5,46.9,0,26.9,8.3
2008-05-14,83.9,51.1,0,28.8,10.6
2008-05-15,83.3,62.1,0,28.5,16.7
2008-05-16,77.2,68.8,0.25,25.1,20.4
2008-05-17,78.9,51.9,0,26.1,11.1
2008-05-18,83.2,53.4,0,28.4,11.9
2008-05-19,87.4,59.4,0,30.8,15.2
2008-05-20,87.1,63.2,0,30.6,17.3
2008-05-21,90.4,69,0,32.4,20.6
2008-05-22,86.3,62,0,30.2,16.7
2008-05-23,83.5,66.4,0.15,28.6,19.1
2008-05-24,89.7,64.7,0.03,32.1,18.2
2008-05-25,84.9,64.1,0,29.4,17.8
2008-05-26,86.4,54.4,0,30.2,12.4
2008-05-27,87.7,53.7,0,30.9,12.1
2008-05-28,91.7,56.2,0,33.2,13.4
2008-05-29,87.6,69.3,0,30.9,20.7
2008-05-30,88.3,67.5,0,31.3,19.7
2008-05-31,93.2,64,0,34.0,17.8
2008-06-01,95.1,66.6,0,35.1,19.2
2008-06-02,93.9,67.7,0.23,34.4,19.8
2008-06-03,93.6,65.9,0,34.2,18.8
2008-06-04,93.3,70.2,0,34.1,21.2
2008-06-05,96.1,67.9,0,35.6,19.9
2008-06-06,95.7,69.9,0,35.4,21.1
2008-06-07,96.3,65.1,0,35.7,18.4
2008-06-08,96.9,64.9,0,36.1,18.3
2008-06-09,96,67.2,0,35.6,19.6
2008-06-10,95.5,67.2,0,35.3,19.6
2008-06-11,93.6,65.6,0.49,34.2,18.7
2008-06-12,89.9,62.7,0,32.2,17.1
2008-06-13,91.7,67.1,0,33.2,19.5
2008-06-14,92,64.9,0.71,33.3,18.3
2008-06-15,85.8,68.4,0.08,29.9,20.2
2008-06-16,90.1,66.6,0.01,32.3,19.2
2008-06-17,95,69.4,0,35.0,20.8
2008-06-18,92.3,64.7,0,33.5,18.2
2008-06-19,92.8,58,0,33.8,14.4
2008-06-20,93.8,56.5,0,34.3,13.6
2008-06-21,91.5,68.3,0,33.1,20.2
2008-06-22,88.1,64.9,0,31.2,18.3
2008-06-23,90.6,64.1,0,32.6,17.8
2008-06-24,94.9,67.5,0,34.9,19.7
2008-06-25,92.9,68.4,0,33.8,20.2
2008-06-26,90.9,66.8,0,32.7,19.3
2008-06-27,92.9,65.2,0,33.8,18.4
2008-06-28,91.9,67.8,0.05,33.3,19.9
2008-06-29,87.2,70.5,0.12,30.7,21.4
2008-06-30,81.2,70.7,0.19,27.3,21.5
2008-07-01,89.7,62.7,0,32.1,17.1
2008-07-02,91.8,59.1,0,33.2,15.1
2008-07-03,91.8,63.8,0,33.2,17.7
2008-07-04,94.1,64.2,0,34.5,17.9
2008-07-05,94.1,69.1,0,34.5,20.6
2008-07-06,90.6,67.2,0.36,32.6,19.6
2008-07-07,90.4,69.5,0.85,32.4,20.8
2008-07-08,91.8,66.4,0.03,33.2,19.1
2008-07-09,91.9,68.3,0,33.3,20.2
2008-07-10,93.6,69.5,0,34.2,20.8
2008-07-11,89.6,70.4,0.32,32.0,21.3
2008-07-12,92,70.1,0.01,33.3,21.2
2008-07-13,93.3,65.4,0,34.1,18.6
2008-07-14,91.6,68.8,0.36,33.1,20.4
2008-07-15,90.6,70.9,0.66,32.6,21.6
2008-07-16,90.3,69.6,0.3,32.4,20.9
2008-07-17,90.9,68.5,0,32.7,20.3
2008-07-18,91.9,70,0,33.3,21.1
2008-07-19,94.5,70.6,0,34.7,21.4
2008-07-20,96.5,69.8,0,35.8,21.0
2008-07-21,98.6,71.9,0,37.0,22.2
2008-07-22,93.2,70.7,0.01,34.0,21.5
2008-07-23,84.8,68.5,0.2,29.3,20.3
2008-07-24,89.2,66.3,0,31.8,19.1
2008-07-25,93.9,67.4,0.85,34.4,19.7
2008-07-26,93.3,71.6,0,34.1,22.0
2008-07-27,93.7,70.6,0.23,34.3,21.4
2008-07-28,92.1,71.6,0.2,33.4,22.0
2008-07-29,89.6,71.9,0,32.0,22.2
2008-07-30,93.6,71.8,0,34.2,22.1
2008-07-31,91.5,75.3,0.01,33.1,24.1
2008-08-01,92.8,72.8,0.69,33.8,22.7
2008-08-02,91.5,71.9,0.01,33.1,22.2
2008-08-03,93.2,69.5,0,34.0,20.8
2008-08-04,94,67.2,0,34.4,19.6
2008-08-05,96,67.6,0,35.6,19.8
2008-08-06,98.1,71.5,0,36.7,21.9
2008-08-07,95.1,72.2,0.77,35.1,22.3
2008-08-08,89.1,69.6,0,31.7,20.9
2008-08-09,93.2,66.1,0,34.0,18.9
2008-08-10,91.6,63.5,0,33.1,17.5
2008-08-11,90,66.4,0,32.2,19.1
2008-08-12,79.9,70.2,0.29,26.6,21.2
2008-08-13,80.6,70.5,0.77,27.0,21.4
2008-08-14,89,70.5,0,31.7,21.4
2008-08-15,90.7,69.4,0,32.6,20.8
2008-08-16,84.2,68.8,0,29.0,20.4
2008-08-17,86.2,66.1,0,30.1,18.9
2008-08-18,87.1,70.8,0.01,30.6,21.6
2008-08-19,89.4,68.3,0.01,31.9,20.2
2008-08-20,84.7,70.8,0.19,29.3,21.6
2008-08-21,83.7,74.5,0,28.7,23.6
2008-08-22,77,73.1,2.24,25.0,22.8
2008-08-23,79.4,72.3,1.85,26.3,22.4
2008-08-24,88.6,72.1,1.13,31.4,22.3
2008-08-25,86.4,71.6,0.01,30.2,22.0
2008-08-26,87.7,73.7,0,30.9,23.2
2008-08-27,89.1,73,0,31.7,22.8
2008-08-28,91,70.8,0,32.8,21.6
2008-08-29,92.1,67.1,0,33.4,19.5
2008-08-30,90.7,67.8,0,32.6,19.9
2008-08-31,90.5,75,0.01,32.5,23.9
2008-09-01,87.9,74.2,0.09,31.1,23.4
2008-09-02,88.2,71.5,0,31.2,21.9
2008-09-03,88.3,66.8,0,31.3,19.3
2008-09-04,88.8,61.6,0,31.6,16.4
2008-09-05,86.9,69.2,0,30.5,20.7
2008-09-06,92.8,62.4,0.04,33.8,16.9
2008-09-07,90.9,69.4,0.15,32.7,20.8
2008-09-08,89.9,70.3,0,32.2,21.3
2008-09-09,92.2,73.5,0.02,33.4,23.1
2008-09-10,91.1,71.1,0.32,32.8,21.7
2008-09-11,91.5,72.6,0.2,33.1,22.6
2008-09-12,91.2,74.9,0,32.9,23.8
2008-09-13,90.4,71.2,0,32.4,21.8
2008-09-14,91.6,68.6,0,33.1,20.3
2008-09-15,89.6,67.6,0,32.0,19.8
2008-09-16,87.3,66.9,0,30.7,19.4
2008-09-17,77.7,68.5,0,25.4,20.3
2008-09-18,84.3,67.8,0,29.1,19.9
2008-09-19,84.3,60.6,0,29.1,15.9
2008-09-20,80.6,64.8,0,27.0,18.2
2008-09-21,75,64.5,0,23.9,18.1
2008-09-22,84,65.4,0.08,28.9,18.6
2008-09-23,84,62.8,0,28.9,17.1
2008-09-24,78.4,57,0,25.8,13.9
2008-09-25,82.1,49.9,0,27.8,9.9
2008-09-26,84.4,52.3,0,29.1,11.3
2008-09-27,84.7,48.7,0,29.3,9.3
2008-09-28,85.5,52,0,29.7,11.1
2008-09-29,87.9,57.4,0,31.1,14.1
2008-09-30,89.2,58.4,0,31.8,14.7
2008-10-01,82.6,53.5,0,28.1,11.9
2008-10-02,77.1,44.9,0,25.1,7.2
2008-10-03,81.1,45.1,0,27.3,7.3
2008-10-04,85.8,51.5,0,29.9,10.8
2008-10-05,83.5,52.9,0,28.6,11.6
2008-10-06,85.6,61,0,29.8,16.1
2008-10-07,85,63.4,0,29.4,17.4
2008-10-08,79.1,67,0.13,26.2,19.4
2008-10-09,77.2,62.5,1.46,25.1,16.9
2008-10-10,80.3,65.7,0,26.8,18.7
2008-10-11,78.6,66.2,0.36,25.9,19.0
2008-10-12,81.8,65,0.17,27.7,18.3
2008-10-13,78.8,66.9,0.01,26.0,19.4
2008-10-14,82.2,59,0,27.9,15.0
2008-10-15,86.2,50.6,0,30.1,10.3
2008-10-16,86.2,53.9,0.01,30.1,12.2
2008-10-17,84.1,54.6,0,28.9,12.6
2008-10-18,69,51.9,0.14,20.6,11.1
2008-10-19,68.5,45.3,0.01,20.3,7.4
2008-10-20,73.2,46,0,22.9,7.8
2008-10-21,75.5,43,0,24.2,6.1
2008-10-22,76.1,42.7,0,24.5,5.9
2008-10-23,66.9,56.2,0.15,19.4,13.4
2008-10-24,62.8,56.8,3.68,17.1,13.8
2008-10-25,72.5,48.4,0.01,22.5,9.1
2008-10-26,72,43.8,0,22.2,6.6
2008-10-27,65.5,42.2,0,18.6,5.7
2008-10-28,54.8,33,0,12.7,0.6
2008-10-29,62.3,27.5,0,16.8,-2.5
2008-10-30,67.9,31.8,0,19.9,-0.1
2008-10-31,69.3,42.5,0,20.7,5.8
2008-11-01,70.5,39.4,0,21.4,4.1
2008-11-02,70.1,47.9,0,21.2,8.8
2008-11-03,74.4,54.4,0,23.6,12.4
2008-11-04,64,56.8,0,17.8,13.8
2008-11-05,70.5,48.1,0,21.4,8.9
2008-11-06,76.3,43.4,0,24.6,6.3
2008-11-07,76.3,42.2,0,24.6,5.7
2008-11-08,70.7,39.7,0.01,21.5,4.3
2008-11-09,67.2,34.3,0,19.6,1.3
2008-11-10,68.5,39.3,0,20.3,4.1
2008-11-11,71.5,35.5,0,21.9,1.9
2008-11-12,73.3,49.9,0,22.9,9.9
2008-11-13,74.6,61.8,0.06,23.7,16.6
2008-11-14,72.2,68,0.82,22.3,20.0
2008-11-15,71.2,46.6,0.12,21.8,8.1
2008-11-16,55.3,34.7,0,12.9,1.5
2008-11-17,63.7,29.8,0,17.6,-1.2
2008-11-18,49.8,31.7,0,9.9,-0.2
2008-11-19,52.5,22.3,0,11.4,-5.4
2008-11-20,65.2,28.1,0,18.4,-2.2
2008-11-21,51.5,34.1,0,10.8,1.2
2008-11-22,51.3,27.2,0,10.7,-2.7
2008-11-23,61.3,27.2,0,16.3,-2.7
2008-11-24,66.7,34.2,0,19.3,1.2
2008-11-25,60.8,30.9,0,16.0,-0.6
2008-11-26,60.8,25.2,0,16.0,-3.8
2008-11-27,68,30.3,0,20.0,-0.9
2008-11-28,64.9,45.3,0.91,18.3,7.4
2008-11-29,72.8,58.8,2.91,22.7,14.9
2008-11-30,65.4,50.5,2.18,18.6,10.3
2008-12-01,56.8,37.6,0,13.8,3.1
2008-12-02,51.1,31,0,10.6,-0.6
2008-12-03,57.3,28.9,0,14.1,-1.7
2008-12-04,70.3,34.9,0,21.3,1.6
2008-12-05,60.4,37.2,0.21,15.8,2.9
2008-12-06,61.2,37.1,0,16.2,2.8
2008-12-07,56,31,0,13.3,-0.6
2008-12-08,64.6,29.1,0,18.1,-1.6
2008-12-09,74.8,47.3,0,23.8,8.5
2008-12-10,73.2,61.6,0.02,22.9,16.4
2008-12-11,69.8,41.4,0.89,21.0,5.2
2008-12-12,57.9,40.7,0,14.4,4.8
2008-12-13,51,27.8,0,10.6,-2.3
2008-12-14,62.1,42.8,0,16.7,6.0
2008-12-15,77.6,50.8,0,25.3,10.4
2008-12-16,77.9,53.5,0,25.5,11.9
2008-12-17,77.1,53.3,0,25.1,11.8
2008-12-18,78.6,52.3,0,25.9,11.3
2008-12-19,75.9,50.9,0,24.4,10.5
2008-12-20,75.2,62.4,0,24.0,16.9
2008-12-21,67.5,43,0.11,19.7,6.1
2008-12-22,43.6,29.8,0,6.4,-1.2
2008-12-23,61.8,30.4,0,16.6,-0.9
2008-12-24,76.3,46.9,0,24.6,8.3
2008-12-25,78.1,58.2,0,25.6,14.6
2008-12-26,75,54.9,0,23.9,12.7
2008-12-27,76.9,55.6,0,24.9,13.1
2008-12-28,76.5,53.3,0,24.7,11.8
2008-12-29,68.5,43.8,0,20.3,6.6
2008-12-30,70.8,35.8,0,21.6,2.1
2008-12-31,64.2,40.7,0,17.9,4.8
2009-01-01,52.8,33.5,0,11.6,0.8
2009-01-02,72.3,40.6,0.09,22.4,4.8
2009-01-03,71.2,57.7,0,21.8,14.3
2009-01-04,76.6,54.6,0,24.8,12.6
2009-01-05,75.4,51.5,0.01,24.1,10.8
2009-01-06,73.8,55.3,0,23.2,12.9
2009-01-07,71.6,40.3,0.17,22.0,4.6
2009-01-08,69,36,0,20.6,2.2
2009-01-09,64.1,37.7,0,17.8,3.2
2009-01-10,73.3,35.3,0,22.9,1.8
2009-01-11,66.7,44.4,0.06,19.3,6.9
2009-01-12,53.2,34.4,0,11.8,1.3
2009-01-13,54.8,33.6,0,12.7,0.9
2009-01-14,52.8,27.7,0,11.6,-2.4
2009-01-15,57.2,26.7,0,14.0,-2.9
2009-01-16,41.1,24.2,0,5.1,-4.3
2009-01-17,48.8,23,0,9.3,-5.0
2009-01-18,58.7,35,0.44,14.8,1.7
2009-01-19,57.3,34,0,14.1,1.1
2009-01-20,43.6,28.8,0,6.4,-1.8
2009-01-21,43.1,22.4,0,6.2,-5.3
2009-01-22,55.8,19.2,0,13.2,-7.1
2009-01-23,68.4,29.5,0,20.2,-1.4
2009-01-24,67,51.7,0.05,19.4,10.9
2009-01-25,57.1,49.3,0,13.9,9.6
2009-01-26,73.3,53.5,0,22.9,11.9
2009-01-27,71.7,55.2,0.01,22.1,12.9
2009-01-28,69.5,55.8,0.25,20.8,13.2
2009-01-29,59.8,41.1,0.06,15.4,5.1
2009-01-30,53.9,33.6,0,12.2,0.9
2009-01-31,58.2,26.1,0,14.6,-3.3
2009-02-01,61.7,30.9,0,16.5,-0.6
2009-02-02,59.8,37.6,0,15.4,3.1
2009-02-03,51.5,32.5,0,10.8,0.3
2009-02-04,43.2,23.7,0,6.2,-4.6
2009-02-05,45.3,17.4,0,7.4,-8.1
2009-02-06,60.8,20.9,0,16.0,-6.2
2009-02-07,69.6,26.4,0,20.9,-3.1
2009-02-08,71,31.4,0,21.7,-0.3
2009-02-09,73.5,39.4,0,23.1,4.1
2009-02-10,73.7,41,0,23.2,5.0
2009-02-11,76.3,47.7,0,24.6,8.7
2009-02-12,73.1,40.2,0,22.8,4.6
2009-02-13,72,34,0.02,22.2,1.1
2009-02-14,61.7,50.3,0.67,16.5,10.2
2009-02-15,63.5,50.2,0.01,17.5,10.1
2009-02-16,59,32.4,0.01,15.0,0.2
2009-02-17,64.1,27.1,0,17.8,-2.7
2009-02-18,69.7,44.4,0.09,20.9,6.9
2009-02-19,67.5,43.5,0.94,19.7,6.4
2009-02-20,51.7,27.8,0,10.9,-2.3
2009-02-21,59.8,23.3,0,15.4,-4.8
2009-02-22,57.5,33.7,0,14.2,0.9
2009-02-23,54.8,30.3,0,12.7,-0.9
2009-02-24,60.4,30.4,0,15.8,-0.9
2009-02-25,69.5,41,0,20.8,5.0
2009-02-26,73.2,42.9,0,22.9,6.1
2009-02-27,75.6,49.7,0,24.2,9.8
2009-02-28,75.7,54.9,0.98,24.3,12.7
2009-03-01,63.8,36.9,0.51,17.7,2.7
2009-03-02,49.7,32.2,0,9.8,0.1
2009-03-03,49.6,29.2,0,9.8,-1.6
2009-03-04,59,28.2,0,15.0,-2.1
2009-03-05,69,34.3,0,20.6,1.3
2009-03-06,74.4,42.1,0,23.6,5.6
2009-03-07,76.2,42.9,0,24.6,6.1
2009-03-08,76.9,46,0,24.9,7.8
2009-03-09,76.1,48.9,0,24.5,9.4
2009-03-10,81.7,50,0,27.6,10.0
2009-03-11,80.7,48.2,0,27.1,9.0
2009-03-12,82.8,49.4,0,28.2,9.7
2009-03-13,71.1,56.4,0.18,21.7,13.6
2009-03-14,67.2,52.7,0.01,19.6,11.5
2009-03-15,77.3,58.9,0,25.2,14.9
2009-03-16,74,60.4,0.16,23.3,15.8
2009-03-17,70.6,55.1,0,21.4,12.8
2009-03-18,74,49,0,23.3,9.4
2009-03-19,75.3,46.3,0,24.1,7.9
2009-03-20,69.4,48.7,0,20.8,9.3
2009-03-21,69.2,44.8,0,20.7,7.1
2009-03-22,69.4,42.1,0,20.8,5.6
2009-03-23,72.7,39.4,0,22.6,4.1
2009-03-24,73.9,54.3,0,23.3,12.4
2009-03-25,78,53.4,0,25.6,11.9
2009-03-26,73.1,55.6,0.12,22.8,13.1
2009-03-27,66.9,58,0.35,19.4,14.4
2009-03-28,76.1,60,5.85,24.5,15.6
2009-03-29,66.4,49.7,0,19.1,9.8
2009-03-30,70.1,42,0,21.2,5.6
2009-03-31,72.2,49.6,2.46,22.3,9.8
2009-04-01,72.3,60.3,0.6,22.4,15.7
2009-04-02,67.6,60.3,3.94,19.8,15.7
2009-04-03,72.8,57.4,0,22.7,14.1
2009-04-04,77.1,46.8,0,25.1,8.2
2009-04-05,71.6,52.2,0.05,22.0,11.2
2009-04-06,71.7,46.1,0,22.1,7.8
2009-04-07,52.3,35.4,0,11.3,1.9
2009-04-08,67,32.7,0,19.4,0.4
2009-04-09,78.4,46.5,0,25.8,8.1
2009-04-10,78.8,53.1,0,26.0,11.7
2009-04-11,76.1,58.3,0,24.5,14.6
2009-04-12,76.5,52.8,0,24.7,11.6
2009-04-13,70.1,58.4,1.8,21.2,14.7
2009-04-14,77.3,53.7,0,25.2,12.1
2009-04-15,70.5,45.7,0,21.4,7.6
2009-04-16,72.2,49,0,22.3,9.4
2009-04-17,71.3,46.7,0,21.8,8.2
2009-04-18,77.8,43.3,0,25.4,6.3
2009-04-19,76.6,51.7,0,24.8,10.9
2009-04-20,79.5,62.2,0.01,26.4,16.8
2009-04-21,77.3,49,0,25.2,9.4
2009-04-22,77.4,46,0,25.2,7.8
2009-04-23,84.9,58.7,0,29.4,14.8
2009-04-24,89.3,55.3,0,31.8,12.9
2009-04-25,85.4,55.7,0,29.7,13.2
2009-04-26,82.4,55.3,0,28.0,12.9
2009-04-27,81.6,58.3,0,27.6,14.6
2009-04-28,82.2,55.5,0,27.9,13.1
2009-04-29,81.5,57,0,27.5,13.9
2009-04-30,83.7,60,0,28.7,15.6
2009-05-01,83.5,59.8,0,28.6,15.4
2009-05-02,84.7,58.6,0,29.3,14.8
2009-05-03,84.5,59.5,0,29.2,15.3
2009-05-04,79.8,66.3,0,26.6,19.1
2009-05-05,84.5,67,1.69,29.2,19.4
2009-05-06,85.4,64.4,0,29.7,18.0
2009-05-07,79.9,63.4,0,26.6,17.4
2009-05-08,87.9,66.1,0,31.1,18.9
2009-05-09,86.3,62.3,0,30.2,16.8
2009-05-10,87.8,66.8,0,31.0,19.3
2009-05-11,89.3,63.6,0,31.8,17.6
2009-05-12,72.3,62.3,0,22.4,16.8
2009-05-13,83.5,59.3,0,28.6,15.2
2009-05-14,85.7,64.5,0,29.8,18.1
2009-05-15,81.8,63.7,0.03,27.7,17.6
2009-05-16,84.8,66,0.07,29.3,18.9
2009-05-17,86,64.7,2,30.0,18.2
2009-05-18,66.4,53.3,0.26,19.1,11.8
2009-05-19,66.6,52.2,0,19.2,11.2
2009-05-20,76.7,60.3,0.12,24.8,15.7
2009-05-21,75.3,65.5,0.49,24.1,18.6
2009-05-22,77.6,68.1,0.49,25.3,20.1
2009-05-23,79.9,68.4,1.04,26.6,20.2
2009-05-24,84.8,66.5,0,29.3,19.2
2009-05-25,84.5,66.3,0,29.2,19.1
2009-05-26,82.8,64.8,1.39,28.2,18.2
2009-05-27,85,65.7,0.07,29.4,18.7
2009-05-28,85.6,66.5,0,29.8,19.2
2009-05-29,88.3,67.8,0,31.3,19.9
2009-05-30,84.5,61.7,0,29.2,16.5
2009-05-31,90.4,62.3,0,32.4,16.8
2009-06-01,93.7,64.7,0,34.3,18.2
2009-06-02,90.9,65.1,0.02,32.7,18.4
2009-06-03,87.7,67.2,0.45,30.9,19.6
2009-06-04,79.2,66.7,0.7,26.2,19.3
2009-06-05,80.9,67.6,0.09,27.2,19.8
2009-06-06,78.5,66.2,0.35,25.8,19.0
2009-06-07,83.6,65.4,0,28.7,18.6
2009-06-08,88.2,65.3,0,31.2,18.5
2009-06-09,90.1,68.2,0,32.3,20.1
2009-06-10,91.6,65.7,0,33.1,18.7
2009-06-11,93.6,72.8,0,34.2,22.7
2009-06-12,93,70.5,0,33.9,21.4
2009-06-13,91.5,70,0,33.1,21.1
2009-06-14,91.3,66.8,0,32.9,19.3
2009-06-15,92.8,69.6,0,33.8,20.9
2009-06-16,95.1,74.3,0,35.1,23.5
2009-06-17,96.9,71,0,36.1,21.7
2009-06-18,94.5,71.1,1.12,34.7,21.7
